Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	Rtr6	258	netdev://[00:00:00:00:00:24]	InData	860.8	906.786	538	566.741
0.5	Rtr6	258	netdev://[00:00:00:00:00:24]	OutData	0	0	0	0
0.5	Rtr6	258	netdev://[00:00:00:00:00:24]	InNacks	0	0	0	0
0.5	Rtr6	258	netdev://[00:00:00:00:00:24]	OutNacks	0	0	0	0
0.5	Rtr6	258	netdev://[00:00:00:00:00:24]	InSatisfiedInterests	0	0	0	0
0.5	Rtr6	258	netdev://[00:00:00:00:00:24]	InTimedOutInterests	0	0	0	0
0.5	Rtr6	258	netdev://[00:00:00:00:00:24]	OutSatisfiedInterests	859.2	0	537	0
0.5	Rtr6	258	netdev://[00:00:00:00:00:24]	OutTimedOutInterests	0	0	0	0
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	InInterests	0	0	0	0
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	OutInterests	2305.6	55.6297	1441	34.7686
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	InData	880	925.216	550	578.26
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	OutData	0	0	0	0
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	InNacks	0	0	0	0
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	OutNacks	0	0	0	0
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	InSatisfiedInterests	0	0	0	0
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	InTimedOutInterests	0	0	0	0
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	OutSatisfiedInterests	817.6	0	511	0
0.5	Rtr6	259	netdev://[00:00:00:00:00:36]	OutTimedOutInterests	0	0	0	0
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	InInterests	0	0	0	0
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutInterests	2081.6	52.2531	1301	32.6582
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	InData	870.4	915.998	544	572.499
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutData	0	0	0	0
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	InNacks	0	0	0	0
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutNacks	0	0	0	0
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	InSatisfiedInterests	0	0	0	0
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	InTimedOutInterests	0	0	0	0
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutSatisfiedInterests	803.2	0	502	0
0.5	Rtr6	260	netdev://[00:00:00:00:00:3a]	OutTimedOutInterests	0	0	0	0
0.5	Rtr6	261	internal://	InInterests	0	0	0	0
0.5	Rtr6	261	internal://	OutInterests	0	0	0	0
0.5	Rtr6	261	internal://	InData	0	0	0	0
0.5	Rtr6	261	internal://	OutData	0	0	0	0
0.5	Rtr6	261	internal://	InNacks	0	0	0	0
0.5	Rtr6	261	internal://	OutNacks	0	0	0	0
0.5	Rtr6	261	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	Rtr6	261	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr6	261	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Rtr6	261	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr6	-1	all	SatisfiedInterests	4369.6	0	2731	0
0.5	Rtr6	-1	all	TimedOutInterests	0	0	0	0
0.5	Rtr7	1	internal://	InInterests	0	0	0	0
0.5	Rtr7	1	internal://	OutInterests	0	0	0	0
0.5	Rtr7	1	internal://	InData	0	0	0	0
0.5	Rtr7	1	internal://	OutData	0	0	0	0
0.5	Rtr7	1	internal://	InNacks	0	0	0	0
0.5	Rtr7	1	internal://	OutNacks	0	0	0	0
0.5	Rtr7	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Rtr7	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr7	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Rtr7	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	InInterests	212.8	5.46719	133	3.41699
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutInterests	0	0	0	0
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	InData	0	0	0	0
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutData	136	143.202	85	89.501
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	136	0	85	0
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	0	0	0	0
0.5	Rtr7	256	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	InInterests	3433.6	84.1859	2146	52.6162
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutInterests	212.8	5.46719	133	3.41699
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	InData	136	143.202	85	89.501
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutData	1876.8	1974.13	1173	1233.83
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	InNacks	0	0	0	0
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutNacks	0	0	0	0
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	InSatisfiedInterests	1620.8	0	1013	0
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	InTimedOutInterests	0	0	0	0
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutSatisfiedInterests	136	0	85	0
0.5	Rtr7	257	netdev://[00:00:00:00:00:0d]	OutTimedOutInterests	0	0	0	0
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	InInterests	0	0	0	0
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	OutInterests	1704	41.0672	1065	25.667
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	InData	880	925.245	550	578.278
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	OutData	0	0	0	0
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	InNacks	0	0	0	0
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	OutNacks	0	0	0	0
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	InSatisfiedInterests	0	0	0	0
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	InTimedOutInterests	0	0	0	0
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	OutSatisfiedInterests	817.6	0	511	0
0.5	Rtr7	258	netdev://[00:00:00:00:00:38]	OutTimedOutInterests	0	0	0	0
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	InInterests	0	0	0	0
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutInterests	1473.6	36.9406	921	23.0879
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	InData	870.4	915.986	544	572.491
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutData	0	0	0	0
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	InNacks	0	0	0	0
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutNacks	0	0	0	0
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	InSatisfiedInterests	0	0	0	0
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	InTimedOutInterests	0	0	0	0
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutSatisfiedInterests	803.2	0	502	0
0.5	Rtr7	259	netdev://[00:00:00:00:00:3c]	OutTimedOutInterests	0	0	0	0
0.5	Rtr7	260	internal://	InInterests	0	0	0	0
0.5	Rtr7	260	internal://	OutInterests	0	0	0	0
0.5	Rtr7	260	internal://	InData	0	0	0	0
0.5	Rtr7	260	internal://	OutData	0	0	0	0
0.5	Rtr7	260	internal://	InNacks	0	0	0	0
0.5	Rtr7	260	internal://	OutNacks	0	0	0	0
0.5	Rtr7	260	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	Rtr7	260	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr7	260	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Rtr7	260	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr7	-1	all	SatisfiedInterests	2145.6	0	1341	0
0.5	Rtr7	-1	all	TimedOutInterests	0	0	0	0
0.5	Rtr8	1	internal://	InInterests	0	0	0	0
0.5	Rtr8	1	internal://	OutInterests	0	0	0	0
0.5	Rtr8	1	internal://	InData	0	0	0	0
0.5	Rtr8	1	internal://	OutData	0	0	0	0
0.5	Rtr8	1	internal://	InNacks	0	0	0	0
0.5	Rtr8	1	internal://	OutNacks	0	0	0	0
0.5	Rtr8	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Rtr8	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr8	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Rtr8	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	InInterests	153.6	3.94219	96	2.46387
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	OutInterests	3462.4	84.9047	2164	53.0654
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	InData	1294.4	1361.45	809	850.903
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	OutData	140.8	148.259	88	92.6621
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	InNacks	0	0	0	0
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	OutNacks	0	0	0	0
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	InSatisfiedInterests	140.8	0	88	0
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	InTimedOutInterests	0	0	0	0
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	OutSatisfiedInterests	1187.2	0	742	0
0.5	Rtr8	256	netdev://[00:00:00:00:00:0e]	OutTimedOutInterests	0	0	0	0
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	InInterests	1606.4	40.2203	1004	25.1377
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	OutInterests	153.6	3.94219	96	2.46387
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	InData	140.8	148.259	88	92.6621
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	OutData	579.2	609.498	362	380.937
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	InNacks	0	0	0	0
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	OutNacks	0	0	0	0
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	InSatisfiedInterests	561.6	0	351	0
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	InTimedOutInterests	0	0	0	0
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	OutSatisfiedInterests	140.8	0	88	0
0.5	Rtr8	257	netdev://[00:00:00:00:00:0f]	OutTimedOutInterests	0	0	0	0
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	InInterests	2340.8	56.0922	1463	35.0576
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutInterests	0	0	0	0
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	InData	0	0	0	0
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutData	1092.8	1148.71	683	717.941
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	InNacks	0	0	0	0
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutNacks	0	0	0	0
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	InSatisfiedInterests	625.6	0	391	0
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	InTimedOutInterests	0	0	0	0
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutSatisfiedInterests	0	0	0	0
0.5	Rtr8	258	netdev://[00:00:00:00:00:2c]	OutTimedOutInterests	0	0	0	0
0.5	Rtr8	259	internal://	InInterests	0	0	0	0
0.5	Rtr8	259	internal://	OutInterests	0	0	0	0
0.5	Rtr8	259	internal://	InData	0	0	0	0
0.5	Rtr8	259	internal://	OutData	0	0	0	0
0.5	Rtr8	259	internal://	InNacks	0	0	0	0
0.5	Rtr8	259	internal://	OutNacks	0	0	0	0
0.5	Rtr8	259	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	Rtr8	259	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr8	259	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Rtr8	259	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr8	-1	all	SatisfiedInterests	1923.2	0	1202	0
0.5	Rtr8	-1	all	TimedOutInterests	0	0	0	0
0.5	Rtr9	1	internal://	InInterests	0	0	0	0
0.5	Rtr9	1	internal://	OutInterests	0	0	0	0
0.5	Rtr9	1	internal://	InData	0	0	0	0
0.5	Rtr9	1	internal://	OutData	0	0	0	0
0.5	Rtr9	1	internal://	InNacks	0	0	0	0
0.5	Rtr9	1	internal://	OutNacks	0	0	0	0
0.5	Rtr9	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Rtr9	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr9	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Rtr9	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	InInterests	150.4	3.85938	94	2.41211
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	OutInterests	1614.4	40.4219	1009	25.2637
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	InData	574.4	604.447	359	377.779
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	OutData	147.2	155.002	92	96.876
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	InNacks	0	0	0	0
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	OutNacks	0	0	0	0
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	InSatisfiedInterests	145.6	0	91	0
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	InTimedOutInterests	0	0	0	0
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	OutSatisfiedInterests	556.8	0	348	0
0.5	Rtr9	256	netdev://[00:00:00:00:00:10]	OutTimedOutInterests	0	0	0	0
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	InInterests	12.8	0.328125	8	0.205078
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	OutInterests	1766.4	45.9844	1104	28.7402
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	InData	462.4	487.02	289	304.388
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	OutData	11.2	11.7938	7	7.37109
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	InNacks	0	0	0	0
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	OutNacks	0	0	0	0
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	InSatisfiedInterests	9.6	0	6	0
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	InTimedOutInterests	0	0	0	0
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	OutSatisfiedInterests	438.4	0	274	0
0.5	Rtr9	257	netdev://[00:00:00:00:00:12]	OutTimedOutInterests	0	0	0	0
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	InInterests	2270.4	58.8109	1419	36.7568
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutInterests	0	0	0	0
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	InData	0	0	0	0
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutData	942.4	992.355	589	620.222
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	InNacks	0	0	0	0
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutNacks	0	0	0	0
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	InSatisfiedInterests	438.4	0	274	0
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	InTimedOutInterests	0	0	0	0
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutSatisfiedInterests	0	0	0	0
0.5	Rtr9	258	netdev://[00:00:00:00:00:1c]	OutTimedOutInterests	0	0	0	0
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	InInterests	0	0	0	0
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	OutInterests	156.8	4.02344	98	2.51465
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	InData	152	160.056	95	100.035
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	OutData	0	0	0	0
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	InNacks	0	0	0	0
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	OutNacks	0	0	0	0
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	InSatisfiedInterests	0	0	0	0
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	InTimedOutInterests	0	0	0	0
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	OutSatisfiedInterests	152	0	95	0
0.5	Rtr9	259	netdev://[00:00:00:00:00:20]	OutTimedOutInterests	0	0	0	0
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	InInterests	2182.4	54.3203	1364	33.9502
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutInterests	0	0	0	0
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	InData	0	0	0	0
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutData	1124.8	1183.36	703	739.603
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	InNacks	0	0	0	0
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutNacks	0	0	0	0
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	InSatisfiedInterests	556.8	0	348	0
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	InTimedOutInterests	0	0	0	0
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutSatisfiedInterests	0	0	0	0
0.5	Rtr9	260	netdev://[00:00:00:00:00:2e]	OutTimedOutInterests	0	0	0	0
0.5	Rtr9	261	internal://	InInterests	0	0	0	0
0.5	Rtr9	261	internal://	OutInterests	0	0	0	0
0.5	Rtr9	261	internal://	InData	0	0	0	0
0.5	Rtr9	261	internal://	OutData	0	0	0	0
0.5	Rtr9	261	internal://	InNacks	0	0	0	0
0.5	Rtr9	261	internal://	OutNacks	0	0	0	0
0.5	Rtr9	261	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	Rtr9	261	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr9	261	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Rtr9	261	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr9	-1	all	SatisfiedInterests	2267.2	0	1417	0
0.5	Rtr9	-1	all	TimedOutInterests	0	0	0	0
0.5	Rtr10	1	internal://	InInterests	0	0	0	0
0.5	Rtr10	1	internal://	OutInterests	0	0	0	0
0.5	Rtr10	1	internal://	InData	0	0	0	0
0.5	Rtr10	1	internal://	OutData	0	0	0	0
0.5	Rtr10	1	internal://	InNacks	0	0	0	0
0.5	Rtr10	1	internal://	OutNacks	0	0	0	0
0.5	Rtr10	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Rtr10	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr10	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Rtr10	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr10	258	internal://	InInterests	0	0	0	0
0.5	Rtr10	258	internal://	OutInterests	0	0	0	0
0.5	Rtr10	258	internal://	InData	0	0	0	0
0.5	Rtr10	258	internal://	OutData	0	0	0	0
0.5	Rtr10	258	internal://	InNacks	0	0	0	0
0.5	Rtr10	258	internal://	OutNacks	0	0	0	0
0.5	Rtr10	258	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	Rtr10	258	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr10	258	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Rtr10	258	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr10	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	Rtr10	-1	all	TimedOutInterests	0	0	0	0
0.5	Rtr11	1	internal://	InInterests	0	0	0	0
0.5	Rtr11	1	internal://	OutInterests	0	0	0	0
0.5	Rtr11	1	internal://	InData	0	0	0	0
0.5	Rtr11	1	internal://	OutData	0	0	0	0
0.5	Rtr11	1	internal://	InNacks	0	0	0	0
0.5	Rtr11	1	internal://	OutNacks	0	0	0	0
0.5	Rtr11	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	Rtr11	1	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr11	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	Rtr11	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr11	258	internal://	InInterests	0	0	0	0
0.5	Rtr11	258	internal://	OutInterests	0	0	0	0
0.5	Rtr11	258	internal://	InData	0	0	0	0
0.5	Rtr11	258	internal://	OutData	0	0	0	0
0.5	Rtr11	258	internal://	InNacks	0	0	0	0
0.5	Rtr11	258	internal://	OutNacks	0	0	0	0
0.5	Rtr11	258	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	Rtr11	258	internal://	InTimedOutInterests	0	0	0	0
0.5	Rtr11	258	internal://	OutSatisfiedInterests	0	0	0	0
0.5	Rtr11	258	internal://	OutTimedOutInterests	0	0	0	0
0.5	Rtr11	-1	all	SatisfiedInterests	3.2	0	2	0
0.5	Rtr11	-1	all	TimedOutInterests	0	0	0	0
0.5	BTR1	1	internal://	InInterests	0	0	0	0
0.5	BTR1	1	internal://	OutInterests	0	0	0	0
0.5	BTR1	1	internal://	InData	0	0	0	0
0.5	BTR1	1	internal://	OutData	0	0	0	0
0.5	BTR1	1	internal://	InNacks	0	0	0	0
0.5	BTR1	1	internal://	OutNacks	0	0	0	0
0.5	BTR1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	BTR1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	BTR1	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	BTR1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	InInterests	0	0	0	0
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	OutInterests	2624	62.9609	1640	39.3506
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	InData	859.2	903.152	537	564.47
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	OutData	0	0	0	0
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	InNacks	0	0	0	0
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	OutNacks	0	0	0	0
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	InSatisfiedInterests	0	0	0	0
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	InTimedOutInterests	0	0	0	0
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	OutSatisfiedInterests	771.2	0	482	0
0.5	BTR1	256	netdev://[00:00:00:00:00:25]	OutTimedOutInterests	0	0	0	0
0.5	BTR1	257	internal://	InInterests	0	0	0	0
0.5	BTR1	257	internal://	OutInterests	0	0	0	0
0.5	BTR1	257	internal://	InData	0	0	0	0
0.5	BTR1	257	internal://	OutData	0	0	0	0
0.5	BTR1	257	internal://	InNacks	0	0	0	0
0.5	BTR1	257	internal://	OutNacks	0	0	0	0
0.5	BTR1	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	BTR1	257	internal://	InTimedOutInterests	0	0	0	0
0.5	BTR1	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	BTR1	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	BTR1	258	appFace://	InInterests	3539.2	62.9609	2212	39.3506
0.5	BTR1	258	appFace://	OutInterests	0	0	0	0
0.5	BTR1	258	appFace://	InData	0	0	0	0
0.5	BTR1	258	appFace://	OutData	771.2	810.669	482	506.668
0.5	BTR1	258	appFace://	InNacks	0	0	0	0
0.5	BTR1	258	appFace://	OutNacks	0	0	0	0
0.5	BTR1	258	appFace://	InSatisfiedInterests	771.2	0	482	0
0.5	BTR1	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	BTR1	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.5	BTR1	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	BTR1	-1	all	SatisfiedInterests	864	0	540	0
0.5	BTR1	-1	all	TimedOutInterests	0	0	0	0
0.5	BTR2	1	internal://	InInterests	0	0	0	0
0.5	BTR2	1	internal://	OutInterests	0	0	0	0
0.5	BTR2	1	internal://	InData	0	0	0	0
0.5	BTR2	1	internal://	OutData	0	0	0	0
0.5	BTR2	1	internal://	InNacks	0	0	0	0
0.5	BTR2	1	internal://	OutNacks	0	0	0	0
0.5	BTR2	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	BTR2	1	internal://	InTimedOutInterests	0	0	0	0
0.5	BTR2	1	internal://	OutSatisfiedInterests	3.2	0	2	0
0.5	BTR2	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	InInterests	0	0	0	0
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	OutInterests	2673.6	64.0688	1671	40.043
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	InData	857.6	901.45	536	563.406
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	OutData	0	0	0	0
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	InNacks	0	0	0	0
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	OutNacks	0	0	0	0
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	InSatisfiedInterests	0	0	0	0
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	InTimedOutInterests	0	0	0	0
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	OutSatisfiedInterests	779.2	0	487	0
0.5	BTR2	256	netdev://[00:00:00:00:00:27]	OutTimedOutInterests	0	0	0	0
0.5	BTR2	257	internal://	InInterests	0	0	0	0
0.5	BTR2	257	internal://	OutInterests	0	0	0	0
0.5	BTR2	257	internal://	InData	0	0	0	0
0.5	BTR2	257	internal://	OutData	0	0	0	0
0.5	BTR2	257	internal://	InNacks	0	0	0	0
0.5	BTR2	257	internal://	OutNacks	0	0	0	0
0.5	BTR2	257	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	BTR2	257	internal://	InTimedOutInterests	0	0	0	0
0.5	BTR2	257	internal://	OutSatisfiedInterests	0	0	0	0
0.5	BTR2	257	internal://	OutTimedOutInterests	0	0	0	0
0.5	BTR2	258	appFace://	InInterests	3659.2	64.0688	2287	40.043
0.5	BTR2	258	appFace://	OutInterests	0	0	0	0
0.5	BTR2	258	appFace://	InData	0	0	0	0
0.5	BTR2	258	appFace://	OutData	779.2	819.064	487	511.915
0.5	BTR2	258	appFace://	InNacks	0	0	0	0
0.5	BTR2	258	appFace://	OutNacks	0	0	0	0
0.5	BTR2	258	appFace://	InSatisfiedInterests	779.2	0	487	0
0.5	BTR2	258	appFace://	InTimedOutInterests	0	0	0	0
0.5	BTR2	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.5	BTR2	258	appFace://	OutTimedOutInterests	0	0	0	0
0.5	BTR2	-1	all	SatisfiedInterests	862.4	0	539	0
0.5	BTR2	-1	all	TimedOutInterests	0	0	0	0
